             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
           3986484     nodes job_scri  jktc627 PD       0:00      1 (Priority)
           3986483     nodes job_scri  jktc627 PD       0:00      1 (Priority)
           3986482     nodes job_scri  jktc627 PD       0:00      1 (Priority)
           3986481     nodes job_scri  jktc627 PD       0:00      1 (Priority)
           3986480     nodes job_scri  jktc627 PD       0:00      1 (Priority)
           3986479     nodes job_scri  jktc627 PD       0:00      1 (Priority)
           3986478     nodes job_scri  jktc627 PD       0:00      1 (Priority)
           3986477     nodes job_scri  jktc627 PD       0:00      1 (Priority)
           3986476     nodes job_scri  jktc627 PD       0:00      1 (Priority)
           3986475     nodes job_scri  jktc627 PD       0:00      1 (Priority)
           3986474     nodes job_scri  jktc627 PD       0:00      1 (Priority)
           3986473     nodes job_scri  jktc627 PD       0:00      1 (Priority)
           3986472     nodes job_scri  jktc627 PD       0:00      1 (Priority)
           3986471     nodes job_scri  jktc627 PD       0:00      1 (Priority)
           3986470     nodes job_scri  jktc627 PD       0:00      1 (Priority)
           3986469     nodes job_scri  jktc627 PD       0:00      1 (Priority)
           3986468     nodes job_scri  jktc627 PD       0:00      1 (Priority)
           3986467     nodes job_scri  jktc627 PD       0:00      1 (Priority)
           3990995     nodes  MPI_job  wlnw570 PD       0:00      3 (Priority)
           3990992     nodes  MPI_job  wlnw570 PD       0:00      3 (Priority)
           3983112     nodes Bertini_   amtamr PD       0:00      3 (Priority)
           3979818     nodes    v80hs   earsst PD       0:00      2 (Priority)
           3979817     nodes    v80hs   earsst PD       0:00      2 (Priority)
           3979816     nodes    v80hs   earsst PD       0:00      2 (Priority)
           3979814     nodes    v80hs   earsst PD       0:00      2 (Priority)
           3979877     nodes    v80hs   earsst PD       0:00      2 (Priority)
           3979876     nodes    v80hs   earsst PD       0:00      2 (Priority)
           3979875     nodes    v80hs   earsst PD       0:00      2 (Priority)
           3979874     nodes    v80hs   earsst PD       0:00      2 (Priority)
           3981376     nodes submit.s    scsdh PD       0:00      1 (Priority)
           3981375     nodes submit.s    scsdh PD       0:00      1 (Priority)
           3981366     nodes submit.s    scsdh PD       0:00      1 (Priority)
           3981752     nodes NiMacroB  cm22a2h PD       0:00      6 (Priority)
           3838924     nodes  frame_4   prejmi PD       0:00      1 (Priority)
           3838922     nodes  frame_2   prejmi PD       0:00      1 (Priority)
           3838923     nodes  frame_3   prejmi PD       0:00      1 (Priority)
           3838921     nodes  frame_1   prejmi PD       0:00      1 (Priority)
           3838820     nodes pe_278_f   prejmi PD       0:00      1 (Priority)
           3838819     nodes pe_278_f   prejmi PD       0:00      1 (Priority)
           3839023     nodes pe_318k_   prejmi PD       0:00      1 (Priority)
           3839022     nodes pe_318k_   prejmi PD       0:00      1 (Priority)
           3839021     nodes pe_318k_   prejmi PD       0:00      1 (Priority)
           3839020     nodes pe_318k_   prejmi PD       0:00      1 (Priority)
           3839019     nodes pe_318k_   prejmi PD       0:00      1 (Priority)
           3839018     nodes pe_318k_   prejmi PD       0:00      1 (Priority)
           3839017     nodes pe_318k_   prejmi PD       0:00      1 (Priority)
           3839016     nodes pe_318k_   prejmi PD       0:00      1 (Priority)
           3839015     nodes pe_318k_   prejmi PD       0:00      1 (Priority)
           3839014     nodes pe_318k_   prejmi PD       0:00      1 (Priority)
           3839013     nodes pe_318k_   prejmi PD       0:00      1 (Priority)
           3839012     nodes pe_318k_   prejmi PD       0:00      1 (Priority)
           3839011     nodes pe_318k_   prejmi PD       0:00      1 (Priority)
           3839010     nodes pe_318k_   prejmi PD       0:00      1 (Priority)
           3839009     nodes pe_318k_   prejmi PD       0:00      1 (Priority)
           3839008     nodes pe_318k_   prejmi PD       0:00      1 (Priority)
           3839007     nodes pe_318k_   prejmi PD       0:00      1 (Priority)
           3839006     nodes pe_318k_   prejmi PD       0:00      1 (Priority)
           3839005     nodes pe_318k_   prejmi PD       0:00      1 (Priority)
           3839004     nodes pe_318k_   prejmi PD       0:00      1 (Priority)
           3839003     nodes pe_318k_   prejmi PD       0:00      1 (Priority)
           3839002     nodes pe_318k_   prejmi PD       0:00      1 (Priority)
           3839001     nodes pe_318k_   prejmi PD       0:00      1 (Priority)
           3839000     nodes pe_318k_   prejmi PD       0:00      1 (Priority)
           3838999     nodes pe_318k_   prejmi PD       0:00      1 (Priority)
           3838998     nodes pe_318k_   prejmi PD       0:00      1 (Priority)
           3838997     nodes pe_318k_   prejmi PD       0:00      1 (Priority)
           3838996     nodes pe_318k_   prejmi PD       0:00      1 (Priority)
           3838995     nodes pe_318k_   prejmi PD       0:00      1 (Priority)
           3838994     nodes pe_318k_   prejmi PD       0:00      1 (Priority)
           3838950     nodes frame_30   prejmi PD       0:00      1 (Priority)
           3838949     nodes frame_29   prejmi PD       0:00      1 (Priority)
           3838948     nodes frame_28   prejmi PD       0:00      1 (Priority)
           3838947     nodes frame_27   prejmi PD       0:00      1 (Priority)
           3838946     nodes frame_26   prejmi PD       0:00      1 (Priority)
           3838945     nodes frame_25   prejmi PD       0:00      1 (Priority)
           3838944     nodes frame_24   prejmi PD       0:00      1 (Priority)
           3838943     nodes frame_23   prejmi PD       0:00      1 (Priority)
           3838942     nodes frame_22   prejmi PD       0:00      1 (Priority)
           3838941     nodes frame_21   prejmi PD       0:00      1 (Priority)
           3838940     nodes frame_20   prejmi PD       0:00      1 (Priority)
           3838939     nodes frame_19   prejmi PD       0:00      1 (Priority)
           3838938     nodes frame_18   prejmi PD       0:00      1 (Priority)
           3838937     nodes frame_17   prejmi PD       0:00      1 (Priority)
           3838936     nodes frame_16   prejmi PD       0:00      1 (Priority)
           3838935     nodes frame_15   prejmi PD       0:00      1 (Priority)
           3838934     nodes frame_14   prejmi PD       0:00      1 (Priority)
           3838933     nodes frame_13   prejmi PD       0:00      1 (Priority)
           3838932     nodes frame_12   prejmi PD       0:00      1 (Priority)
           3838931     nodes frame_11   prejmi PD       0:00      1 (Priority)
           3838930     nodes frame_10   prejmi PD       0:00      1 (Priority)
           3838929     nodes  frame_9   prejmi PD       0:00      1 (Priority)
           3838928     nodes  frame_8   prejmi PD       0:00      1 (Priority)
           3838927     nodes  frame_7   prejmi PD       0:00      1 (Priority)
           3838926     nodes  frame_6   prejmi PD       0:00      1 (Priority)
           3838925     nodes  frame_5   prejmi PD       0:00      1 (Priority)
           3981212     nodes Spheres_ zvjg0211 PD       0:00      1 (Priority)
           3986386     nodes    crest  cm19jan PD       0:00      1 (Priority)
           3986460     nodes    crest  cm19jan PD       0:00      1 (Priority)
           3980836     nodes disc_16M   phyaha PD       0:00      1 (Priority)
           3977999     nodes   stage2  ee21ess PD       0:00      1 (Dependency)
           3981038     nodes openfoam    menzk PD       0:00      1 (Priority)
     3977458_[2-3]     nodes  v24_r%a xpsg0494 PD       0:00      1 (Priority)
           3986461     nodes   stage3  cm19jan PD       0:00      1 (Dependency)
           3979902     nodes Mn3Ge_k8  nhxw353 PD       0:00      1 (Priority)
     3977556_[4-5]     nodes  v24_r%a xpsg0494 PD       0:00      1 (Priority)
           3978528     nodes arm_b_yt xpsg0494 PD       0:00      1 (Priority)
       3981182_[1]     nodes  v24_r%a xpsg0494 PD       0:00      1 (Priority)
           3982962     nodes arm_c_hy xpsg0494 PD       0:00      1 (Priority)
    3986745_[4-10]     nodes pxp_s_N3  phyahal PD       0:00      1 (Priority)
    3986744_[4-10]     nodes pxp_s_N3  phyahal PD       0:00      1 (Priority)
    3986743_[4-10]     nodes pxp_s_N3  phyahal PD       0:00      1 (Priority)
    3986742_[4-10]     nodes pxp_s_N3  phyahal PD       0:00      1 (Priority)
    3986741_[4-10]     nodes pxp_s_N3  phyahal PD       0:00      1 (Priority)
    3986740_[4-10]     nodes pxp_s_N3  phyahal PD       0:00      1 (Priority)
           3979531     nodes    v80hs   earsst PD       0:00      1 (Priority)
           3979873     nodes    v80hs   earsst PD       0:00      1 (Priority)
           3979872     nodes    v80hs   earsst PD       0:00      1 (Priority)
           3979870     nodes    v80hs   earsst PD       0:00      1 (Priority)
           3979869     nodes    v80hs   earsst PD       0:00      1 (Priority)
           3979728     nodes    v80hs   earsst PD       0:00      1 (Priority)
           3979727     nodes    v80hs   earsst PD       0:00      1 (Priority)
           3979725     nodes    v80hs   earsst PD       0:00      1 (Priority)
           3979968     nodes    v80hs   earsst PD       0:00      1 (Priority)
     3990116_[1-3]     nodes pxp_s_N3  phyahal PD       0:00      1 (Priority)
     3990113_[1-3]     nodes pxp_s_N3  phyahal PD       0:00      1 (Priority)
     3990108_[1-3]     nodes pxp_s_N3  phyahal PD       0:00      1 (Priority)
     3990102_[1-3]     nodes pxp_s_N3  phyahal PD       0:00      1 (Priority)
     3990097_[1-3]     nodes pxp_s_N3  phyahal PD       0:00      1 (Priority)
     3990094_[1-3]     nodes pxp_s_N3  phyahal PD       0:00      1 (Priority)
           3981093     nodes   CuLcam   chmomu PD       0:00      1 (Priority)
           3981553     nodes   CuL_CC   chmomu PD       0:00      1 (Priority)
           3981543     nodes   UKSopt   chmomu PD       0:00      1 (Priority)
           3977180     nodes pipe_flo mqhq8337 PD       0:00      4 (Priority)
           3987161     nodes AGNJET3D vbjx7264 PD       0:00      1 (Priority)
           3800912     nodes     test    phycn PD       0:00      1 (Priority)
           3989129     nodes    v80hs   earsst PD       0:00      1 (Priority)
           3987494     nodes    v80hs   earsst PD       0:00      1 (Priority)
           3989653     nodes    core8 ml20tssa PD       0:00      1 (Priority)
           3800903     nodes     test    phycn PD       0:00      1 (Priority)
           3800897     nodes     test    phycn PD       0:00      1 (Priority)
           3981137     nodes parallel tsww6159 PD       0:00      1 (Priority)
           3981429     nodes parallel tsww6159 PD       0:00      1 (Priority)
           3989392     nodes  MPI_job ed20h2em PD       0:00      1 (Priority)
3864455_[860-2000:     nodes  fingers   amtcsa PD       0:00      1 (Priority)
           3989818     nodes     Bran  bhqp716 PD       0:00      1 (Priority)
           3989429     nodes  MPI_job ed20h2em PD       0:00      1 (Priority)
           3991788     nodes NRmetche hkgm2062 PD       0:00      1 (Priority)
           3885476     nodes     test    phycn PD       0:00      1 (Priority)
           3885502     nodes     test    phycn PD       0:00      1 (Priority)
           3885475     nodes     test    phycn PD       0:00      1 (Priority)
           3885319     nodes     test    phycn PD       0:00      1 (Priority)
           3885872     nodes     test    phycn PD       0:00      1 (Priority)
           3885662     nodes     test    phycn PD       0:00      1 (Priority)
3920226_[0-2000:10     nodes   stairs   amtcsa PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:node[001-052])
           3981108     nodes settling xbfl0349 PD       0:00      1 (Priority)
           3981095     nodes settling xbfl0349 PD       0:00      1 (Priority)
           3981092     nodes settling xbfl0349 PD       0:00      1 (Priority)
           3981086     nodes settling xbfl0349 PD       0:00      1 (Priority)
           3981037     nodes settling xbfl0349 PD       0:00      1 (Priority)
           3986384     nodes ssp_3464   amtamr PD       0:00      1 (Priority)
           3986383     nodes ssp_3464   amtamr PD       0:00      1 (Priority)
           3986382     nodes ssp_3464   amtamr PD       0:00      1 (Priority)
           3986381     nodes ssp_3464   amtamr PD       0:00      1 (Priority)
           3986380     nodes ssp_3464   amtamr PD       0:00      1 (Priority)
           3986379     nodes ssp_3464   amtamr PD       0:00      1 (Priority)
           3986378     nodes ssp_3464   amtamr PD       0:00      1 (Priority)
